name,html_name,weapon,skin,condition,weapon_type,quality,category,name_color,sell_listings,sell_price,sell_price_text
FAMAS | Colony (Field-Tested),FAMAS%20%7C%20Colony%20%28Field-Tested%29,FAMAS,Colony,Field-Tested,Rifle,Consumer Grade,Normal,D2D2D2,37752,3,$0.03 
FAMAS | Colony (Minimal Wear),FAMAS%20%7C%20Colony%20%28Minimal%20Wear%29,FAMAS,Colony,Minimal Wear,Rifle,Consumer Grade,Normal,D2D2D2,7671,4,$0.04 
FAMAS | Colony (Well-Worn),FAMAS%20%7C%20Colony%20%28Well-Worn%29,FAMAS,Colony,Well-Worn,Rifle,Consumer Grade,Normal,D2D2D2,4756,4,$0.04 
FAMAS | Commemoration (Battle-Scarred),FAMAS%20%7C%20Commemoration%20%28Battle-Scarred%29,FAMAS,Commemoration,Battle-Scarred,Rifle,Covert,Normal,D2D2D2,25,943,$9.43 
FAMAS | Commemoration (Factory New),FAMAS%20%7C%20Commemoration%20%28Factory%20New%29,FAMAS,Commemoration,Factory New,Rifle,Covert,Normal,D2D2D2,68,1876,$18.76 
FAMAS | Commemoration (Field-Tested),FAMAS%20%7C%20Commemoration%20%28Field-Tested%29,FAMAS,Commemoration,Field-Tested,Rifle,Covert,Normal,D2D2D2,108,1061,$10.61 
FAMAS | Commemoration (Minimal Wear),FAMAS%20%7C%20Commemoration%20%28Minimal%20Wear%29,FAMAS,Commemoration,Minimal Wear,Rifle,Covert,Normal,D2D2D2,62,1311,$13.11 
FAMAS | Commemoration (Well-Worn),FAMAS%20%7C%20Commemoration%20%28Well-Worn%29,FAMAS,Commemoration,Well-Worn,Rifle,Covert,Normal,D2D2D2,30,1015,$10.15 
FAMAS | Contrast Spray (Battle-Scarred),FAMAS%20%7C%20Contrast%20Spray%20%28Battle-Scarred%29,FAMAS,Contrast Spray,Battle-Scarred,Rifle,Consumer Grade,Normal,D2D2D2,40,193,$1.93 
FAMAS | Contrast Spray (Factory New),FAMAS%20%7C%20Contrast%20Spray%20%28Factory%20New%29,FAMAS,Contrast Spray,Factory New,Rifle,Consumer Grade,Normal,D2D2D2,12,2709,$27.09 
FAMAS | Contrast Spray (Field-Tested),FAMAS%20%7C%20Contrast%20Spray%20%28Field-Tested%29,FAMAS,Contrast Spray,Field-Tested,Rifle,Consumer Grade,Normal,D2D2D2,196,139,$1.39 
FAMAS | Contrast Spray (Minimal Wear),FAMAS%20%7C%20Contrast%20Spray%20%28Minimal%20Wear%29,FAMAS,Contrast Spray,Minimal Wear,Rifle,Consumer Grade,Normal,D2D2D2,40,499,$4.99 
FAMAS | Contrast Spray (Well-Worn),FAMAS%20%7C%20Contrast%20Spray%20%28Well-Worn%29,FAMAS,Contrast Spray,Well-Worn,Rifle,Consumer Grade,Normal,D2D2D2,65,144,$1.44 
FAMAS | Crypsis (Battle-Scarred),FAMAS%20%7C%20Crypsis%20%28Battle-Scarred%29,FAMAS,Crypsis,Battle-Scarred,Rifle,Mil-Spec Grade,Normal,D2D2D2,554,11,$0.11 
FAMAS | Crypsis (Factory New),FAMAS%20%7C%20Crypsis%20%28Factory%20New%29,FAMAS,Crypsis,Factory New,Rifle,Mil-Spec Grade,Normal,D2D2D2,332,43,$0.43 
FAMAS | Crypsis (Field-Tested),FAMAS%20%7C%20Crypsis%20%28Field-Tested%29,FAMAS,Crypsis,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,1074,13,$0.13 
FAMAS | Crypsis (Minimal Wear),FAMAS%20%7C%20Crypsis%20%28Minimal%20Wear%29,FAMAS,Crypsis,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,314,27,$0.27 
FAMAS | Crypsis (Well-Worn),FAMAS%20%7C%20Crypsis%20%28Well-Worn%29,FAMAS,Crypsis,Well-Worn,Rifle,Mil-Spec Grade,Normal,D2D2D2,524,13,$0.13 
FAMAS | Cyanospatter (Battle-Scarred),FAMAS%20%7C%20Cyanospatter%20%28Battle-Scarred%29,FAMAS,Cyanospatter,Battle-Scarred,Rifle,Industrial Grade,Normal,D2D2D2,1505,8,$0.08 
FAMAS | Cyanospatter (Factory New),FAMAS%20%7C%20Cyanospatter%20%28Factory%20New%29,FAMAS,Cyanospatter,Factory New,Rifle,Industrial Grade,Normal,D2D2D2,128,132,$1.32 
FAMAS | Cyanospatter (Field-Tested),FAMAS%20%7C%20Cyanospatter%20%28Field-Tested%29,FAMAS,Cyanospatter,Field-Tested,Rifle,Industrial Grade,Normal,D2D2D2,5182,9,$0.09 
FAMAS | Cyanospatter (Minimal Wear),FAMAS%20%7C%20Cyanospatter%20%28Minimal%20Wear%29,FAMAS,Cyanospatter,Minimal Wear,Rifle,Industrial Grade,Normal,D2D2D2,808,16,$0.16 
FAMAS | Cyanospatter (Well-Worn),FAMAS%20%7C%20Cyanospatter%20%28Well-Worn%29,FAMAS,Cyanospatter,Well-Worn,Rifle,Industrial Grade,Normal,D2D2D2,1536,8,$0.08 
FAMAS | Dark Water (Field-Tested),FAMAS%20%7C%20Dark%20Water%20%28Field-Tested%29,FAMAS,Dark Water,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,79,561,$5.61 
FAMAS | Dark Water (Minimal Wear),FAMAS%20%7C%20Dark%20Water%20%28Minimal%20Wear%29,FAMAS,Dark Water,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,144,578,$5.78 
FAMAS | Decommissioned (Battle-Scarred),FAMAS%20%7C%20Decommissioned%20%28Battle-Scarred%29,FAMAS,Decommissioned,Battle-Scarred,Rifle,Mil-Spec Grade,Normal,D2D2D2,832,8,$0.08 
FAMAS | Decommissioned (Factory New),FAMAS%20%7C%20Decommissioned%20%28Factory%20New%29,FAMAS,Decommissioned,Factory New,Rifle,Mil-Spec Grade,Normal,D2D2D2,132,52,$0.52 
FAMAS | Decommissioned (Field-Tested),FAMAS%20%7C%20Decommissioned%20%28Field-Tested%29,FAMAS,Decommissioned,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,1867,8,$0.08 
FAMAS | Decommissioned (Minimal Wear),FAMAS%20%7C%20Decommissioned%20%28Minimal%20Wear%29,FAMAS,Decommissioned,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,1527,12,$0.12 
FAMAS | Decommissioned (Well-Worn),FAMAS%20%7C%20Decommissioned%20%28Well-Worn%29,FAMAS,Decommissioned,Well-Worn,Rifle,Mil-Spec Grade,Normal,D2D2D2,1347,8,$0.08 
FAMAS | Djinn (Battle-Scarred),FAMAS%20%7C%20Djinn%20%28Battle-Scarred%29,FAMAS,Djinn,Battle-Scarred,Rifle,Classified,Normal,D2D2D2,92,155,$1.55 
FAMAS | Djinn (Factory New),FAMAS%20%7C%20Djinn%20%28Factory%20New%29,FAMAS,Djinn,Factory New,Rifle,Classified,Normal,D2D2D2,23,1070,$10.70 
FAMAS | Djinn (Field-Tested),FAMAS%20%7C%20Djinn%20%28Field-Tested%29,FAMAS,Djinn,Field-Tested,Rifle,Classified,Normal,D2D2D2,187,203,$2.03 
FAMAS | Djinn (Minimal Wear),FAMAS%20%7C%20Djinn%20%28Minimal%20Wear%29,FAMAS,Djinn,Minimal Wear,Rifle,Classified,Normal,D2D2D2,54,379,$3.79 
FAMAS | Djinn (Well-Worn),FAMAS%20%7C%20Djinn%20%28Well-Worn%29,FAMAS,Djinn,Well-Worn,Rifle,Classified,Normal,D2D2D2,134,161,$1.61 
FAMAS | Doomkitty (Field-Tested),FAMAS%20%7C%20Doomkitty%20%28Field-Tested%29,FAMAS,Doomkitty,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,87,202,$2.02 
FAMAS | Doomkitty (Minimal Wear),FAMAS%20%7C%20Doomkitty%20%28Minimal%20Wear%29,FAMAS,Doomkitty,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,164,250,$2.50 
FAMAS | Eye of Athena (Battle-Scarred),FAMAS%20%7C%20Eye%20of%20Athena%20%28Battle-Scarred%29,FAMAS,Eye of Athena,Battle-Scarred,Rifle,Classified,Normal,D2D2D2,67,272,$2.72 
FAMAS | Eye of Athena (Factory New),FAMAS%20%7C%20Eye%20of%20Athena%20%28Factory%20New%29,FAMAS,Eye of Athena,Factory New,Rifle,Classified,Normal,D2D2D2,68,1105,$11.05 
FAMAS | Eye of Athena (Field-Tested),FAMAS%20%7C%20Eye%20of%20Athena%20%28Field-Tested%29,FAMAS,Eye of Athena,Field-Tested,Rifle,Classified,Normal,D2D2D2,135,393,$3.93 
FAMAS | Eye of Athena (Minimal Wear),FAMAS%20%7C%20Eye%20of%20Athena%20%28Minimal%20Wear%29,FAMAS,Eye of Athena,Minimal Wear,Rifle,Classified,Normal,D2D2D2,78,572,$5.72 
FAMAS | Eye of Athena (Well-Worn),FAMAS%20%7C%20Eye%20of%20Athena%20%28Well-Worn%29,FAMAS,Eye of Athena,Well-Worn,Rifle,Classified,Normal,D2D2D2,37,349,$3.49 
FAMAS | Faulty Wiring (Battle-Scarred),FAMAS%20%7C%20Faulty%20Wiring%20%28Battle-Scarred%29,FAMAS,Faulty Wiring,Battle-Scarred,Rifle,Consumer Grade,Normal,D2D2D2,135,13,$0.13 
FAMAS | Faulty Wiring (Factory New),FAMAS%20%7C%20Faulty%20Wiring%20%28Factory%20New%29,FAMAS,Faulty Wiring,Factory New,Rifle,Consumer Grade,Normal,D2D2D2,553,16,$0.16 
FAMAS | Faulty Wiring (Field-Tested),FAMAS%20%7C%20Faulty%20Wiring%20%28Field-Tested%29,FAMAS,Faulty Wiring,Field-Tested,Rifle,Consumer Grade,Normal,D2D2D2,1360,9,$0.09 
FAMAS | Faulty Wiring (Minimal Wear),FAMAS%20%7C%20Faulty%20Wiring%20%28Minimal%20Wear%29,FAMAS,Faulty Wiring,Minimal Wear,Rifle,Consumer Grade,Normal,D2D2D2,779,10,$0.10 
FAMAS | Faulty Wiring (Well-Worn),FAMAS%20%7C%20Faulty%20Wiring%20%28Well-Worn%29,FAMAS,Faulty Wiring,Well-Worn,Rifle,Consumer Grade,Normal,D2D2D2,116,10,$0.10 
FAMAS | Hexane (Factory New),FAMAS%20%7C%20Hexane%20%28Factory%20New%29,FAMAS,Hexane,Factory New,Rifle,Mil-Spec Grade,Normal,D2D2D2,136,301,$3.01 
FAMAS | Hexane (Field-Tested),FAMAS%20%7C%20Hexane%20%28Field-Tested%29,FAMAS,Hexane,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,150,170,$1.70 
FAMAS | Hexane (Minimal Wear),FAMAS%20%7C%20Hexane%20%28Minimal%20Wear%29,FAMAS,Hexane,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,115,232,$2.32 
FAMAS | Hexane (Well-Worn),FAMAS%20%7C%20Hexane%20%28Well-Worn%29,FAMAS,Hexane,Well-Worn,Rifle,Mil-Spec Grade,Normal,D2D2D2,15,282,$2.82 
FAMAS | Macabre (Battle-Scarred),FAMAS%20%7C%20Macabre%20%28Battle-Scarred%29,FAMAS,Macabre,Battle-Scarred,Rifle,Mil-Spec Grade,Normal,D2D2D2,60,100,$1.00 
FAMAS | Macabre (Factory New),FAMAS%20%7C%20Macabre%20%28Factory%20New%29,FAMAS,Macabre,Factory New,Rifle,Mil-Spec Grade,Normal,D2D2D2,84,164,$1.64 
FAMAS | Macabre (Field-Tested),FAMAS%20%7C%20Macabre%20%28Field-Tested%29,FAMAS,Macabre,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,110,103,$1.03 
FAMAS | Macabre (Minimal Wear),FAMAS%20%7C%20Macabre%20%28Minimal%20Wear%29,FAMAS,Macabre,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,34,152,$1.52 
FAMAS | Macabre (Well-Worn),FAMAS%20%7C%20Macabre%20%28Well-Worn%29,FAMAS,Macabre,Well-Worn,Rifle,Mil-Spec Grade,Normal,D2D2D2,53,115,$1.15 
FAMAS | Mecha Industries (Battle-Scarred),FAMAS%20%7C%20Mecha%20Industries%20%28Battle-Scarred%29,FAMAS,Mecha Industries,Battle-Scarred,Rifle,Classified,Normal,D2D2D2,73,253,$2.53 
FAMAS | Mecha Industries (Factory New),FAMAS%20%7C%20Mecha%20Industries%20%28Factory%20New%29,FAMAS,Mecha Industries,Factory New,Rifle,Classified,Normal,D2D2D2,129,652,$6.52 
FAMAS | Mecha Industries (Field-Tested),FAMAS%20%7C%20Mecha%20Industries%20%28Field-Tested%29,FAMAS,Mecha Industries,Field-Tested,Rifle,Classified,Normal,D2D2D2,170,235,$2.35 
FAMAS | Mecha Industries (Minimal Wear),FAMAS%20%7C%20Mecha%20Industries%20%28Minimal%20Wear%29,FAMAS,Mecha Industries,Minimal Wear,Rifle,Classified,Normal,D2D2D2,130,409,$4.09 
FAMAS | Mecha Industries (Well-Worn),FAMAS%20%7C%20Mecha%20Industries%20%28Well-Worn%29,FAMAS,Mecha Industries,Well-Worn,Rifle,Classified,Normal,D2D2D2,65,237,$2.37 
FAMAS | Meltdown (Factory New),FAMAS%20%7C%20Meltdown%20%28Factory%20New%29,FAMAS,Meltdown,Factory New,Rifle,Classified,Normal,D2D2D2,122,1054,$10.54 
FAMAS | Meltdown (Field-Tested),FAMAS%20%7C%20Meltdown%20%28Field-Tested%29,FAMAS,Meltdown,Field-Tested,Rifle,Classified,Normal,D2D2D2,122,460,$4.60 
FAMAS | Meltdown (Minimal Wear),FAMAS%20%7C%20Meltdown%20%28Minimal%20Wear%29,FAMAS,Meltdown,Minimal Wear,Rifle,Classified,Normal,D2D2D2,96,594,$5.94 
FAMAS | Meltdown (Well-Worn),FAMAS%20%7C%20Meltdown%20%28Well-Worn%29,FAMAS,Meltdown,Well-Worn,Rifle,Classified,Normal,D2D2D2,25,341,$3.41 
FAMAS | Meow 36 (Battle-Scarred),FAMAS%20%7C%20Meow%2036%20%28Battle-Scarred%29,FAMAS,Meow 36,Battle-Scarred,Rifle,Mil-Spec Grade,Normal,D2D2D2,57,42,$0.42 
FAMAS | Meow 36 (Factory New),FAMAS%20%7C%20Meow%2036%20%28Factory%20New%29,FAMAS,Meow 36,Factory New,Rifle,Mil-Spec Grade,Normal,D2D2D2,14,226,$2.26 
FAMAS | Meow 36 (Field-Tested),FAMAS%20%7C%20Meow%2036%20%28Field-Tested%29,FAMAS,Meow 36,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,133,58,$0.58 
FAMAS | Meow 36 (Minimal Wear),FAMAS%20%7C%20Meow%2036%20%28Minimal%20Wear%29,FAMAS,Meow 36,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,86,83,$0.83 
FAMAS | Meow 36 (Well-Worn),FAMAS%20%7C%20Meow%2036%20%28Well-Worn%29,FAMAS,Meow 36,Well-Worn,Rifle,Mil-Spec Grade,Normal,D2D2D2,104,41,$0.41 
FAMAS | Neural Net (Battle-Scarred),FAMAS%20%7C%20Neural%20Net%20%28Battle-Scarred%29,FAMAS,Neural Net,Battle-Scarred,Rifle,Restricted,Normal,D2D2D2,159,54,$0.54 
FAMAS | Neural Net (Factory New),FAMAS%20%7C%20Neural%20Net%20%28Factory%20New%29,FAMAS,Neural Net,Factory New,Rifle,Restricted,Normal,D2D2D2,158,147,$1.47 
FAMAS | Neural Net (Field-Tested),FAMAS%20%7C%20Neural%20Net%20%28Field-Tested%29,FAMAS,Neural Net,Field-Tested,Rifle,Restricted,Normal,D2D2D2,243,55,$0.55 
FAMAS | Neural Net (Minimal Wear),FAMAS%20%7C%20Neural%20Net%20%28Minimal%20Wear%29,FAMAS,Neural Net,Minimal Wear,Rifle,Restricted,Normal,D2D2D2,205,95,$0.95 
FAMAS | Neural Net (Well-Worn),FAMAS%20%7C%20Neural%20Net%20%28Well-Worn%29,FAMAS,Neural Net,Well-Worn,Rifle,Restricted,Normal,D2D2D2,140,63,$0.63 
FAMAS | Night Borre (Battle-Scarred),FAMAS%20%7C%20Night%20Borre%20%28Battle-Scarred%29,FAMAS,Night Borre,Battle-Scarred,Rifle,Consumer Grade,Normal,D2D2D2,82,149,$1.49 
FAMAS | Night Borre (Factory New),FAMAS%20%7C%20Night%20Borre%20%28Factory%20New%29,FAMAS,Night Borre,Factory New,Rifle,Consumer Grade,Normal,D2D2D2,251,209,$2.09 
FAMAS | Night Borre (Field-Tested),FAMAS%20%7C%20Night%20Borre%20%28Field-Tested%29,FAMAS,Night Borre,Field-Tested,Rifle,Consumer Grade,Normal,D2D2D2,415,155,$1.55 
FAMAS | Night Borre (Minimal Wear),FAMAS%20%7C%20Night%20Borre%20%28Minimal%20Wear%29,FAMAS,Night Borre,Minimal Wear,Rifle,Consumer Grade,Normal,D2D2D2,192,167,$1.67 
FAMAS | Night Borre (Well-Worn),FAMAS%20%7C%20Night%20Borre%20%28Well-Worn%29,FAMAS,Night Borre,Well-Worn,Rifle,Consumer Grade,Normal,D2D2D2,91,150,$1.50 
FAMAS | Prime Conspiracy (Battle-Scarred),FAMAS%20%7C%20Prime%20Conspiracy%20%28Battle-Scarred%29,FAMAS,Prime Conspiracy,Battle-Scarred,Rifle,Restricted,Normal,D2D2D2,8,3183,$31.83 
FAMAS | Prime Conspiracy (Factory New),FAMAS%20%7C%20Prime%20Conspiracy%20%28Factory%20New%29,FAMAS,Prime Conspiracy,Factory New,Rifle,Restricted,Normal,D2D2D2,84,2443,$24.43 
FAMAS | Prime Conspiracy (Field-Tested),FAMAS%20%7C%20Prime%20Conspiracy%20%28Field-Tested%29,FAMAS,Prime Conspiracy,Field-Tested,Rifle,Restricted,Normal,D2D2D2,62,2289,$22.89 
FAMAS | Prime Conspiracy (Minimal Wear),FAMAS%20%7C%20Prime%20Conspiracy%20%28Minimal%20Wear%29,FAMAS,Prime Conspiracy,Minimal Wear,Rifle,Restricted,Normal,D2D2D2,29,2601,$26.01 
FAMAS | Prime Conspiracy (Well-Worn),FAMAS%20%7C%20Prime%20Conspiracy%20%28Well-Worn%29,FAMAS,Prime Conspiracy,Well-Worn,Rifle,Restricted,Normal,D2D2D2,7,2967,$29.67 
FAMAS | Pulse (Factory New),FAMAS%20%7C%20Pulse%20%28Factory%20New%29,FAMAS,Pulse,Factory New,Rifle,Restricted,Normal,D2D2D2,178,610,$6.10 
FAMAS | Pulse (Field-Tested),FAMAS%20%7C%20Pulse%20%28Field-Tested%29,FAMAS,Pulse,Field-Tested,Rifle,Restricted,Normal,D2D2D2,152,463,$4.63 
FAMAS | Pulse (Minimal Wear),FAMAS%20%7C%20Pulse%20%28Minimal%20Wear%29,FAMAS,Pulse,Minimal Wear,Rifle,Restricted,Normal,D2D2D2,192,511,$5.11 
FAMAS | Pulse (Well-Worn),FAMAS%20%7C%20Pulse%20%28Well-Worn%29,FAMAS,Pulse,Well-Worn,Rifle,Restricted,Normal,D2D2D2,26,480,$4.80 
FAMAS | Rapid Eye Movement (Battle-Scarred),FAMAS%20%7C%20Rapid%20Eye%20Movement%20%28Battle-Scarred%29,FAMAS,Rapid Eye Movement,Battle-Scarred,Rifle,Classified,Normal,D2D2D2,218,190,$1.90 
FAMAS | Rapid Eye Movement (Factory New),FAMAS%20%7C%20Rapid%20Eye%20Movement%20%28Factory%20New%29,FAMAS,Rapid Eye Movement,Factory New,Rifle,Classified,Normal,D2D2D2,24,1235,$12.35 
FAMAS | Rapid Eye Movement (Field-Tested),FAMAS%20%7C%20Rapid%20Eye%20Movement%20%28Field-Tested%29,FAMAS,Rapid Eye Movement,Field-Tested,Rifle,Classified,Normal,D2D2D2,170,351,$3.51 
FAMAS | Rapid Eye Movement (Minimal Wear),FAMAS%20%7C%20Rapid%20Eye%20Movement%20%28Minimal%20Wear%29,FAMAS,Rapid Eye Movement,Minimal Wear,Rifle,Classified,Normal,D2D2D2,146,592,$5.92 
FAMAS | Rapid Eye Movement (Well-Worn),FAMAS%20%7C%20Rapid%20Eye%20Movement%20%28Well-Worn%29,FAMAS,Rapid Eye Movement,Well-Worn,Rifle,Classified,Normal,D2D2D2,203,238,$2.38 
FAMAS | Roll Cage (Battle-Scarred),FAMAS%20%7C%20Roll%20Cage%20%28Battle-Scarred%29,FAMAS,Roll Cage,Battle-Scarred,Rifle,Covert,Normal,D2D2D2,123,302,$3.02 
FAMAS | Roll Cage (Factory New),FAMAS%20%7C%20Roll%20Cage%20%28Factory%20New%29,FAMAS,Roll Cage,Factory New,Rifle,Covert,Normal,D2D2D2,32,1500,$15.00 
FAMAS | Roll Cage (Field-Tested),FAMAS%20%7C%20Roll%20Cage%20%28Field-Tested%29,FAMAS,Roll Cage,Field-Tested,Rifle,Covert,Normal,D2D2D2,150,312,$3.12 
FAMAS | Roll Cage (Minimal Wear),FAMAS%20%7C%20Roll%20Cage%20%28Minimal%20Wear%29,FAMAS,Roll Cage,Minimal Wear,Rifle,Covert,Normal,D2D2D2,91,525,$5.25 
FAMAS | Roll Cage (Well-Worn),FAMAS%20%7C%20Roll%20Cage%20%28Well-Worn%29,FAMAS,Roll Cage,Well-Worn,Rifle,Covert,Normal,D2D2D2,150,303,$3.03 
FAMAS | Sergeant (Battle-Scarred),FAMAS%20%7C%20Sergeant%20%28Battle-Scarred%29,FAMAS,Sergeant,Battle-Scarred,Rifle,Restricted,Normal,D2D2D2,130,105,$1.05 
FAMAS | Sergeant (Field-Tested),FAMAS%20%7C%20Sergeant%20%28Field-Tested%29,FAMAS,Sergeant,Field-Tested,Rifle,Restricted,Normal,D2D2D2,220,138,$1.38 
FAMAS | Sergeant (Minimal Wear),FAMAS%20%7C%20Sergeant%20%28Minimal%20Wear%29,FAMAS,Sergeant,Minimal Wear,Rifle,Restricted,Normal,D2D2D2,57,299,$2.99 
FAMAS | Sergeant (Well-Worn),FAMAS%20%7C%20Sergeant%20%28Well-Worn%29,FAMAS,Sergeant,Well-Worn,Rifle,Restricted,Normal,D2D2D2,100,123,$1.23 
FAMAS | Spitfire (Battle-Scarred),FAMAS%20%7C%20Spitfire%20%28Battle-Scarred%29,FAMAS,Spitfire,Battle-Scarred,Rifle,Restricted,Normal,D2D2D2,18,492,$4.92 
FAMAS | Spitfire (Factory New),FAMAS%20%7C%20Spitfire%20%28Factory%20New%29,FAMAS,Spitfire,Factory New,Rifle,Restricted,Normal,D2D2D2,4,12900,$129.00 
FAMAS | Spitfire (Field-Tested),FAMAS%20%7C%20Spitfire%20%28Field-Tested%29,FAMAS,Spitfire,Field-Tested,Rifle,Restricted,Normal,D2D2D2,45,750,$7.50 
FAMAS | Spitfire (Minimal Wear),FAMAS%20%7C%20Spitfire%20%28Minimal%20Wear%29,FAMAS,Spitfire,Minimal Wear,Rifle,Restricted,Normal,D2D2D2,12,2732,$27.32 
FAMAS | Spitfire (Well-Worn),FAMAS%20%7C%20Spitfire%20%28Well-Worn%29,FAMAS,Spitfire,Well-Worn,Rifle,Restricted,Normal,D2D2D2,4,1162,$11.62 
FAMAS | Styx (Battle-Scarred),FAMAS%20%7C%20Styx%20%28Battle-Scarred%29,FAMAS,Styx,Battle-Scarred,Rifle,Restricted,Normal,D2D2D2,33,212,$2.12 
FAMAS | Styx (Factory New),FAMAS%20%7C%20Styx%20%28Factory%20New%29,FAMAS,Styx,Factory New,Rifle,Restricted,Normal,D2D2D2,93,639,$6.39 
FAMAS | Styx (Field-Tested),FAMAS%20%7C%20Styx%20%28Field-Tested%29,FAMAS,Styx,Field-Tested,Rifle,Restricted,Normal,D2D2D2,149,209,$2.09 
FAMAS | Styx (Minimal Wear),FAMAS%20%7C%20Styx%20%28Minimal%20Wear%29,FAMAS,Styx,Minimal Wear,Rifle,Restricted,Normal,D2D2D2,94,391,$3.91 
FAMAS | Styx (Well-Worn),FAMAS%20%7C%20Styx%20%28Well-Worn%29,FAMAS,Styx,Well-Worn,Rifle,Restricted,Normal,D2D2D2,26,257,$2.57 
FAMAS | Sundown (Battle-Scarred),FAMAS%20%7C%20Sundown%20%28Battle-Scarred%29,FAMAS,Sundown,Battle-Scarred,Rifle,Mil-Spec Grade,Normal,D2D2D2,7,4213,$42.13 
FAMAS | Sundown (Factory New),FAMAS%20%7C%20Sundown%20%28Factory%20New%29,FAMAS,Sundown,Factory New,Rifle,Mil-Spec Grade,Normal,D2D2D2,21,4434,$44.34 
FAMAS | Sundown (Field-Tested),FAMAS%20%7C%20Sundown%20%28Field-Tested%29,FAMAS,Sundown,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,33,3927,$39.27 
FAMAS | Sundown (Minimal Wear),FAMAS%20%7C%20Sundown%20%28Minimal%20Wear%29,FAMAS,Sundown,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,22,3951,$39.51 
FAMAS | Sundown (Well-Worn),FAMAS%20%7C%20Sundown%20%28Well-Worn%29,FAMAS,Sundown,Well-Worn,Rifle,Mil-Spec Grade,Normal,D2D2D2,4,5900,$59.00 
FAMAS | Survivor Z (Battle-Scarred),FAMAS%20%7C%20Survivor%20Z%20%28Battle-Scarred%29,FAMAS,Survivor Z,Battle-Scarred,Rifle,Mil-Spec Grade,Normal,D2D2D2,384,15,$0.15 
FAMAS | Survivor Z (Factory New),FAMAS%20%7C%20Survivor%20Z%20%28Factory%20New%29,FAMAS,Survivor Z,Factory New,Rifle,Mil-Spec Grade,Normal,D2D2D2,303,52,$0.52 
FAMAS | Survivor Z (Field-Tested),FAMAS%20%7C%20Survivor%20Z%20%28Field-Tested%29,FAMAS,Survivor Z,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,2205,16,$0.16 
FAMAS | Survivor Z (Minimal Wear),FAMAS%20%7C%20Survivor%20Z%20%28Minimal%20Wear%29,FAMAS,Survivor Z,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,663,32,$0.32 
FAMAS | Survivor Z (Well-Worn),FAMAS%20%7C%20Survivor%20Z%20%28Well-Worn%29,FAMAS,Survivor Z,Well-Worn,Rifle,Mil-Spec Grade,Normal,D2D2D2,230,26,$0.26 
FAMAS | Teardown (Battle-Scarred),FAMAS%20%7C%20Teardown%20%28Battle-Scarred%29,FAMAS,Teardown,Battle-Scarred,Rifle,Mil-Spec Grade,Normal,D2D2D2,294,59,$0.59 
FAMAS | Teardown (Factory New),FAMAS%20%7C%20Teardown%20%28Factory%20New%29,FAMAS,Teardown,Factory New,Rifle,Mil-Spec Grade,Normal,D2D2D2,549,94,$0.94 
FAMAS | Teardown (Field-Tested),FAMAS%20%7C%20Teardown%20%28Field-Tested%29,FAMAS,Teardown,Field-Tested,Rifle,Mil-Spec Grade,Normal,D2D2D2,1713,60,$0.60 
FAMAS | Teardown (Minimal Wear),FAMAS%20%7C%20Teardown%20%28Minimal%20Wear%29,FAMAS,Teardown,Minimal Wear,Rifle,Mil-Spec Grade,Normal,D2D2D2,822,75,$0.75 
FAMAS | Teardown (Well-Worn),FAMAS%20%7C%20Teardown%20%28Well-Worn%29,FAMAS,Teardown,Well-Worn,Rifle,Mil-Spec Grade,Normal,D2D2D2,119,60,$0.60 
FAMAS | Valence (Battle-Scarred),FAMAS%20%7C%20Valence%20%28Battle-Scarred%29,FAMAS,Valence,Battle-Scarred,Rifle,Restricted,Normal,D2D2D2,280,98,$0.98 
FAMAS | Valence (Factory New),FAMAS%20%7C%20Valence%20%28Factory%20New%29,FAMAS,Valence,Factory New,Rifle,Restricted,Normal,D2D2D2,93,446,$4.46 
FAMAS | Valence (Field-Tested),FAMAS%20%7C%20Valence%20%28Field-Tested%29,FAMAS,Valence,Field-Tested,Rifle,Restricted,Normal,D2D2D2,298,130,$1.30 
FAMAS | Valence (Minimal Wear),FAMAS%20%7C%20Valence%20%28Minimal%20Wear%29,FAMAS,Valence,Minimal Wear,Rifle,Restricted,Normal,D2D2D2,145,215,$2.15 
