name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
StatTrak™ MP7 | Armor Core (Field-Tested),StatTrak™ MP7 | Armor Core (Field-Tested),535,18,$0.18,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '937251867', 'instanceid': '188548322', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAZx7P7YJgJX4MiklY2Ek_LmPYTck29Y_cg_3LuS8Y3331G28kdkZGH0INCVdFI8Yg7Q8li9kru618Xp7pyamnBm7j5iuyi6I-OaUw', 'tradable': 1, 'name': 'StatTrak™ MP7 | Armor Core (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Armor Core (Field-Tested)', 'market_hash_name': 'StatTrak™ MP7 | Armor Core (Field-Tested)', 'commodity': 0}",$0.17
StatTrak™ MP7 | Armor Core (Minimal Wear),StatTrak™ MP7 | Armor Core (Minimal Wear),251,38,$0.38,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '937244324', 'instanceid': '188532466', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAZx7P7YJgJX4MiklY2Ek_LmPYTdn2xZ_Isk2byQ8N2s2gKx_xJlZmD6cIeRe1U6aFzRq1m4we25gZe4v8ufwHtqpGB8spOTsiIZ', 'tradable': 1, 'name': 'StatTrak™ MP7 | Armor Core (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Armor Core (Minimal Wear)', 'market_hash_name': 'StatTrak™ MP7 | Armor Core (Minimal Wear)', 'commodity': 0}",$0.37
StatTrak™ MP7 | Armor Core (Well-Worn),StatTrak™ MP7 | Armor Core (Well-Worn),172,23,$0.23,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '938025616', 'instanceid': '188531557', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAZx7P7YJgJX4MiklY2Ek_LmPYTck29Y_cg_3LuS8Y3331G28kdkZGH0INCVdFI8Yg7Q8li9kru618Xp7pyamnBm7j5iuyi6I-OaUw', 'tradable': 1, 'name': 'StatTrak™ MP7 | Armor Core (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Armor Core (Well-Worn)', 'market_hash_name': 'StatTrak™ MP7 | Armor Core (Well-Worn)', 'commodity': 0}",$0.22
StatTrak™ MP7 | Bloodsport (Battle-Scarred),StatTrak™ MP7 | Bloodsport (Battle-Scarred),56,334,$3.34,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2739455908', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7P7YJgJA4NO5kJObmOXgDLPUl31IppB3juqYptv22lW3qBBtYmn6JY_Eelc2Z1zT_1C4lLu805S6tJ7MnHN9-n513vpHXEE', 'tradable': 1, 'name': 'StatTrak™ MP7 | Bloodsport (Battle-Scarred)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert SMG', 'market_name': 'StatTrak™ MP7 | Bloodsport (Battle-Scarred)', 'market_hash_name': 'StatTrak™ MP7 | Bloodsport (Battle-Scarred)', 'commodity': 0}",$3.20
StatTrak™ MP7 | Bloodsport (Factory New),StatTrak™ MP7 | Bloodsport (Factory New),44,1364,$13.64,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2737056596', 'instanceid': '902658099', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7P7YJgJA4NO5kJObmOXgDLfYkWNFpsRz3-qSpdis2AW3rhFvYWn3LISSdgRsYVzR8lC7lOm9gMO_786bwHd9-n51Z2R5ZH4', 'tradable': 1, 'name': 'StatTrak™ MP7 | Bloodsport (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert SMG', 'market_name': 'StatTrak™ MP7 | Bloodsport (Factory New)', 'market_hash_name': 'StatTrak™ MP7 | Bloodsport (Factory New)', 'commodity': 0}",$13.05
StatTrak™ MP7 | Bloodsport (Field-Tested),StatTrak™ MP7 | Bloodsport (Field-Tested),151,375,$3.75,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902773962', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7P7YJgJA4NO5kJObmOXgDLbUkmJE5YsijLnCrNz03gGx-hBqajigcoKXdlU2ZQmD_gK5xr26jJS17pvMwHBipGB8suhbuX9q', 'tradable': 1, 'name': 'StatTrak™ MP7 | Bloodsport (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert SMG', 'market_name': 'StatTrak™ MP7 | Bloodsport (Field-Tested)', 'market_hash_name': 'StatTrak™ MP7 | Bloodsport (Field-Tested)', 'commodity': 0}",$3.59
StatTrak™ MP7 | Bloodsport (Minimal Wear),StatTrak™ MP7 | Bloodsport (Minimal Wear),55,684,$6.84,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902775878', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7P7YJgJA4NO5kJObmOXgDLfYkWNFpsRz3-qSpdis2AW3rhFvYWn3LISSdgRsYVzR8lC7lOm9gMO_786bwHd9-n51Z2R5ZH4', 'tradable': 1, 'name': 'StatTrak™ MP7 | Bloodsport (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert SMG', 'market_name': 'StatTrak™ MP7 | Bloodsport (Minimal Wear)', 'market_hash_name': 'StatTrak™ MP7 | Bloodsport (Minimal Wear)', 'commodity': 0}",$6.55
StatTrak™ MP7 | Bloodsport (Well-Worn),StatTrak™ MP7 | Bloodsport (Well-Worn),25,609,$6.09,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4899025891', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7P7YJgJA4NO5kJObmOXgDLbUkmJE5YsijLnCrNz03gGx-hBqajigcoKXdlU2ZQmD_gK5xr26jJS17pvMwHBipGB8suhbuX9q', 'tradable': 1, 'name': 'StatTrak™ MP7 | Bloodsport (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Covert SMG', 'market_name': 'StatTrak™ MP7 | Bloodsport (Well-Worn)', 'market_hash_name': 'StatTrak™ MP7 | Bloodsport (Well-Worn)', 'commodity': 0}",$5.83
StatTrak™ MP7 | Cirrus (Battle-Scarred),StatTrak™ MP7 | Cirrus (Battle-Scarred),270,30,$0.30,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900198187', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7PXBfzxO08y5m4yPkvbwJenunm5Q_tw_2bCSrI323gW38kNtMGzzI9KRIFVrZl6F-lm2yem9hp66vJvAwXM27j5iuyh5eoJ4Nw', 'tradable': 1, 'name': 'StatTrak™ MP7 | Cirrus (Battle-Scarred)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Cirrus (Battle-Scarred)', 'market_hash_name': 'StatTrak™ MP7 | Cirrus (Battle-Scarred)', 'commodity': 0}",$0.29
StatTrak™ MP7 | Cirrus (Factory New),StatTrak™ MP7 | Cirrus (Factory New),166,271,$2.71,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900727975', 'instanceid': '188531406', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7PXBfzxO08y5m4yPkvbwJenummJW4NE_2bnE9N720Fft-Ec-Z2CldYbEd1M8M1CD_1HrkubnhcW9vMjLn3Bqvz5iuyjHksjlGg', 'tradable': 1, 'name': 'StatTrak™ MP7 | Cirrus (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Cirrus (Factory New)', 'market_hash_name': 'StatTrak™ MP7 | Cirrus (Factory New)', 'commodity': 0}",$2.60
StatTrak™ MP7 | Cirrus (Field-Tested),StatTrak™ MP7 | Cirrus (Field-Tested),573,37,$0.37,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '2076467161', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7PXBfzxO08y5m4yPkvbwJenum25V4dB8xLCVotSi0Fbt_xBlYWDxJ9eVdVVqYFjYrwK3xui9hpa1vczAmnNjuSc8pSGKVVLJu5I', 'tradable': 1, 'name': 'StatTrak™ MP7 | Cirrus (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Cirrus (Field-Tested)', 'market_hash_name': 'StatTrak™ MP7 | Cirrus (Field-Tested)', 'commodity': 0}",$0.36
StatTrak™ MP7 | Cirrus (Minimal Wear),StatTrak™ MP7 | Cirrus (Minimal Wear),190,97,$0.97,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902755955', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7PXBfzxO08y5m4yPkvbwJenummJW4NE_2bnE9N720Fft-Ec-Z2CldYbEd1M8M1CD_1HrkubnhcW9vMjLn3Bqvz5iuyjHksjlGg', 'tradable': 1, 'name': 'StatTrak™ MP7 | Cirrus (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Cirrus (Minimal Wear)', 'market_hash_name': 'StatTrak™ MP7 | Cirrus (Minimal Wear)', 'commodity': 0}",$0.93
StatTrak™ MP7 | Cirrus (Well-Worn),StatTrak™ MP7 | Cirrus (Well-Worn),100,96,$0.96,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4893976186', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFABz7PXBfzxO08y5m4yPkvbwJenum25V4dB8xLCVotSi0Fbt_xBlYWDxJ9eVdVVqYFjYrwK3xui9hpa1vczAmnNjuSc8pSGKVVLJu5I', 'tradable': 1, 'name': 'StatTrak™ MP7 | Cirrus (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Cirrus (Well-Worn)', 'market_hash_name': 'StatTrak™ MP7 | Cirrus (Well-Worn)', 'commodity': 0}",$0.92
StatTrak™ MP7 | Guerrilla (Battle-Scarred),StatTrak™ MP7 | Guerrilla (Battle-Scarred),378,15,$0.15,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4578724392', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAR17P7YJgJJ5N29nb-DkvbiKvWHlzxS7MEi2eyV94-g3Vay-xY9YzygIIHDJABraQvU-wK9wb3mhMXvot2Xnr-CZkOE', 'tradable': 1, 'name': 'StatTrak™ MP7 | Guerrilla (Battle-Scarred)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Guerrilla (Battle-Scarred)', 'market_hash_name': 'StatTrak™ MP7 | Guerrilla (Battle-Scarred)', 'commodity': 0}",$0.14
StatTrak™ MP7 | Guerrilla (Factory New),StatTrak™ MP7 | Guerrilla (Factory New),44,225,$2.25,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4578724648', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAR17P7YJgJJ5N29nb-HnvD8J_XSz21TsZd3j-rEpYqh2gHn-Us5YTr2d47GdwU4YljSrwW8lby805-1ot2XnhbNTtCd', 'tradable': 1, 'name': 'StatTrak™ MP7 | Guerrilla (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Guerrilla (Factory New)', 'market_hash_name': 'StatTrak™ MP7 | Guerrilla (Factory New)', 'commodity': 0}",$2.16
StatTrak™ MP7 | Guerrilla (Field-Tested),StatTrak™ MP7 | Guerrilla (Field-Tested),133,25,$0.25,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4578724105', 'instanceid': '188531307', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAR17P7YJgJJ5N29nb-GkvP9JraflDhQuZEk3LnEpY-g3lbt-URuNW_6cYCUcA47MF7R8lm6x-jv1JPp7oOJlyVfOcReyQ', 'tradable': 1, 'name': 'StatTrak™ MP7 | Guerrilla (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Guerrilla (Field-Tested)', 'market_hash_name': 'StatTrak™ MP7 | Guerrilla (Field-Tested)', 'commodity': 0}",$0.24
StatTrak™ MP7 | Guerrilla (Minimal Wear),StatTrak™ MP7 | Guerrilla (Minimal Wear),73,49,$0.49,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4578724391', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAR17P7YJgJJ5N29nb-HnvD8J_XSz21TsZd3j-rEpYqh2gHn-Us5YTr2d47GdwU4YljSrwW8lby805-1ot2XnhbNTtCd', 'tradable': 1, 'name': 'StatTrak™ MP7 | Guerrilla (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Guerrilla (Minimal Wear)', 'market_hash_name': 'StatTrak™ MP7 | Guerrilla (Minimal Wear)', 'commodity': 0}",$0.47
StatTrak™ MP7 | Guerrilla (Well-Worn),StatTrak™ MP7 | Guerrilla (Well-Worn),344,17,$0.17,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4578724715', 'instanceid': '188530248', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAR17P7YJgJJ5N29nb-GkvP9JraflDhQuZEk3LnEpY-g3lbt-URuNW_6cYCUcA47MF7R8lm6x-jv1JPp7oOJlyVfOcReyQ', 'tradable': 1, 'name': 'StatTrak™ MP7 | Guerrilla (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Guerrilla (Well-Worn)', 'market_hash_name': 'StatTrak™ MP7 | Guerrilla (Well-Worn)', 'commodity': 0}",$0.16
StatTrak™ MP7 | Impire (Factory New),StatTrak™ MP7 | Impire (Factory New),31,684,$6.84,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4416627361', 'instanceid': '188531175', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7P7YJgJL4cy_hoW0m_7zO6-fl25UvJYgiOrCp92k3FK2qEo6ZjqlIIDGIw85Yl2D8lfqlbzrgJbu7YOJlyWNmkVbaQ', 'tradable': 1, 'name': 'StatTrak™ MP7 | Impire (Factory New)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Restricted SMG', 'market_name': 'StatTrak™ MP7 | Impire (Factory New)', 'market_hash_name': 'StatTrak™ MP7 | Impire (Factory New)', 'commodity': 0}",$6.55
StatTrak™ MP7 | Impire (Field-Tested),StatTrak™ MP7 | Impire (Field-Tested),16,319,$3.19,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901514700', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7P7YJgJL4cy_hoW0mvLwOq7c2D1VvpYki73HotT0iVDg_hFrZj_1LY-RegU3YVnT-Vnowe_rjZ_v6pXXiSw0kXssCIY', 'tradable': 1, 'name': 'StatTrak™ MP7 | Impire (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Restricted SMG', 'market_name': 'StatTrak™ MP7 | Impire (Field-Tested)', 'market_hash_name': 'StatTrak™ MP7 | Impire (Field-Tested)', 'commodity': 0}",$3.06
StatTrak™ MP7 | Impire (Minimal Wear),StatTrak™ MP7 | Impire (Minimal Wear),29,439,$4.39,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4883448265', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7P7YJgJL4cy_hoW0m_7zO6-fl25UvJYgiOrCp92k3FK2qEo6ZjqlIIDGIw85Yl2D8lfqlbzrgJbu7YOJlyWNmkVbaQ', 'tradable': 1, 'name': 'StatTrak™ MP7 | Impire (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Restricted SMG', 'market_name': 'StatTrak™ MP7 | Impire (Minimal Wear)', 'market_hash_name': 'StatTrak™ MP7 | Impire (Minimal Wear)', 'commodity': 0}",$4.20
StatTrak™ MP7 | Impire (Well-Worn),StatTrak™ MP7 | Impire (Well-Worn),13,290,$2.90,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901919277', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7P7YJgJL4cy_hoW0mvLwOq7c2D1VvpYki73HotT0iVDg_hFrZj_1LY-RegU3YVnT-Vnowe_rjZ_v6pXXiSw0kXssCIY', 'tradable': 1, 'name': 'StatTrak™ MP7 | Impire (Well-Worn)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Restricted SMG', 'market_name': 'StatTrak™ MP7 | Impire (Well-Worn)', 'market_hash_name': 'StatTrak™ MP7 | Impire (Well-Worn)', 'commodity': 0}",$2.78
StatTrak™ MP7 | Mischief (Battle-Scarred),StatTrak™ MP7 | Mischief (Battle-Scarred),153,25,$0.25,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902779874', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAR17P7YJgJQ7d-9kZSOkuXLO77QgHIf6pEp2LuX9t3z3wPg_UtoamuhcI6QJA45NV3ZqFO-wObqhsTovZ7Om2wj5HddyTultg', 'tradable': 1, 'name': 'StatTrak™ MP7 | Mischief (Battle-Scarred)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Mischief (Battle-Scarred)', 'market_hash_name': 'StatTrak™ MP7 | Mischief (Battle-Scarred)', 'commodity': 0}",$0.24
StatTrak™ MP7 | Mischief (Field-Tested),StatTrak™ MP7 | Mischief (Field-Tested),303,30,$0.30,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902583232', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAR17P7YJgJQ7d-9kZSOkuXLPr7Vn35cppB0ievCp9322VKyrkVrN2z6dtOSdVQ8MAyD-QC6lb26gZe7tZrMmnF9-n51z91ErA0', 'tradable': 1, 'name': 'StatTrak™ MP7 | Mischief (Field-Tested)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Mischief (Field-Tested)', 'market_hash_name': 'StatTrak™ MP7 | Mischief (Field-Tested)', 'commodity': 0}",$0.29
StatTrak™ MP7 | Mischief (Minimal Wear),StatTrak™ MP7 | Mischief (Minimal Wear),23,153,$1.53,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4877180421', 'instanceid': '188530170', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAR17P7YJgJQ7d-9kZSOkuXLP7LWnn8f6sQkiLqXod3331bn-0o_Nz3yItKcJAM6NwvSqAK8wu3u0JG_tJTLwGwj5HdNihcdNQ', 'tradable': 1, 'name': 'StatTrak™ MP7 | Mischief (Minimal Wear)', 'name_color': 'CF6A32', 'type': 'StatTrak™ Mil-Spec Grade SMG', 'market_name': 'StatTrak™ MP7 | Mischief (Minimal Wear)', 'market_hash_name': 'StatTrak™ MP7 | Mischief (Minimal Wear)', 'commodity': 0}",$1.47
